AthensIndex,BrusselsStockExch,GermanyDAX,HangSeng,JakartaIndex,LondonFTSE,MexicoIndex,NewZealandSE,OsakaStockEx,SaoPaoloIndex,Sensex,SeoulComposite,ShanghaiComposite,SwissMarket,TaiwanWeighted,TelAvivSE,TorontoIndex,ViennaIndex
4864.62,4009.98999,7531.350098,27210.210938,27210.210938,6140.700195,28124.650391,4104.060059,15222.849609,59432.0,19127.730469,1859.790039,4861.11,8431.099609,8375.759766,1110.900024,13369.099609,4208.490234
4906.46,4009.52002,7567.359863,27626.619141,27626.619141,6180.5,27883.009766,4077.110107,15135.209961,59069.0,19247.539062,1855.329956,4958.85,8361.200195,8528.330078,1119.52002,13321.099609,4276.97998
4824.93,3923.219971,7562.100098,26004.919922,26004.919922,6155.299805,28520.160156,4054.219971,14888.769531,60653.0,18526.320312,1799.02002,4984.16,8227.099609,8499.370117,1108.76001,13381.0,4178.830078
4818.26,3882.370117,7518.419922,26618.189453,26618.189453,6070.899902,28446.449219,4071.01001,14837.660156,60582.0,18602.619141,1806.98999,5214.23,8125.399902,8484.110352,1109.849976,13280.599609,4171.899902
5096.04,4060.709961,7612.259766,27614.429688,27614.429688,6291.200195,29631.570312,4114.180176,15154.610352,64609.0,19698.359375,1926.199951,5316.27,8478.799805,8764.820312,1145.170044,13530.400391,4411.140137
5177.09,4142.649902,7783.109863,29166.009766,29166.009766,6432.100098,29655.679688,4140.649902,15499.55957,64631.0,19929.060547,1972.579956,5412.69,8631.0,8942.929688,1154.26001,13774.5,4500.350098
5129.24,4093.02002,7777.560059,27803.349609,27803.349609,6362.399902,29484.779297,4107.149902,15126.629883,62927.0,19035.480469,1932.890015,5158.12,8500.599609,8727.209961,1152.630005,13705.099609,4534.950195
5124.97,4055.340088,7806.839844,27665.730469,27665.730469,6337.899902,28185.900391,4089.129883,15197.089844,61527.0,18737.269531,1923.420044,5187.73,8442.0,8670.610352,1142.339966,13605.0,4569.879883
5148.13,4048.610107,7812.399902,28783.410156,28783.410156,6304.899902,29158.859375,4134.77002,15583.419922,64321.0,18907.599609,1990.469971,5315.54,8417.200195,8970.919922,1168.109985,13869.799805,4587.419922
5228.19,4107.799805,7819.470215,28760.220703,28760.220703,6381.899902,29289.720703,4185.419922,15771.570312,63562.0,19058.929688,1979.560059,5330.02,8605.200195,8937.580078,1168.109985,14128.599609,4659.509766
5305.79,4246.850098,7799.620117,29708.929688,29708.929688,6385.100098,29582.210938,4205.580078,16096.679688,63501.0,19289.830078,2043.189941,5601.78,8703.200195,9300.219727,1176.939941,14118.200195,4644.399902
5309.92,4302.149902,7827.189941,29438.130859,29438.130859,6474.899902,30430.5,4135.430176,16249.629883,64503.0,19400.669922,2054.23999,5536.57,8770.299805,9292.799805,1184.199951,14370.599609,4703.100098
5246.56,4284.209961,7807.549805,28942.320312,28942.320312,6461.399902,30157.689453,4141.200195,16268.919922,62960.0,19590.779297,2015.76001,5634.45,8707.799805,9308.599609,1173.449951,14273.400391,4691.580078
5334.5,4441.819824,8019.220215,31352.580078,31352.580078,6721.600098,31458.669922,4209.069824,16737.630859,65318.0,19837.990234,2064.850098,5954.77,9019.599609,9711.370117,1189.040039,14625.0,4871.709961
5310.88,4384.0,7977.939941,31638.220703,31638.220703,6659.0,31783.619141,4219.77002,16651.009766,64383.0,19783.509766,2052.370117,5897.19,8939.200195,9757.929688,1183.369995,14312.099609,4835.02002
5289.22,4409.47998,8009.669922,31586.900391,31586.900391,6706.0,32100.759766,4215.879883,16698.080078,65044.0,19977.669922,2062.919922,5748.0,9007.299805,9809.879883,1188.689941,14427.400391,4867.779785
5252.99,4393.689941,7932.439941,29854.490234,29854.490234,6576.299805,31886.099609,4267.140137,16284.169922,62341.0,18770.890625,1976.75,5562.39,8917.5,9568.259766,1155.660034,14124.900391,4786.049805
5214.17,4336.439941,7828.959961,29333.529297,29333.529297,6482.0,32048.179688,4291.049805,16358.389648,62625.0,18512.910156,1933.359985,5843.11,8851.0,9442.620117,1143.560059,14088.5,4742.259766
5208.46,4404.399902,7842.790039,29376.859375,29376.859375,6514.0,32229.439453,4274.689941,16450.580078,62697.0,18492.839844,1947.97998,5773.39,8903.200195,9502.389648,1157.670044,14087.5,4774.669922
5190.32,4416.419922,7884.120117,29465.050781,29465.050781,6527.899902,31823.400391,4316.310059,16814.369141,60894.0,17559.980469,1970.099976,5818.05,8937.200195,9611.719727,1151.329956,14001.700195,4796.47998
5166.55,4457.779785,7921.399902,29465.050781,29465.050781,6609.399902,32836.121094,4313.149902,17106.089844,63261.0,17998.390625,2005.089966,5825.28,9027.5,9637.070312,1151.329956,14332.0,4789.080078
5226.62,4506.399902,7985.410156,29298.710938,29298.710938,6677.700195,32721.820312,4321.839844,16955.310547,63194.0,18715.820312,1983.939941,6036.28,9071.799805,9562.160156,1157.560059,14219.5,4844.359863
5199.11,4476.560059,7962.640137,28954.550781,28954.550781,6614.299805,32230.820312,4312.169922,17137.919922,61718.0,19051.859375,2005.76001,6092.06,9062.700195,9592.469727,1149.369995,14153.0,4781.640137
5281.85,4501.97998,7969.470215,29540.779297,29540.779297,6644.5,32335.859375,4325.089844,17358.150391,62969.0,19058.669922,2035.390015,6030.09,9179.5,9518.450195,1142.569946,14231.299805,4811.850098
5270.32,4534.910156,8033.689941,29133.019531,29133.019531,6724.5,31980.949219,4296.609863,17458.980469,62456.0,18814.070312,2058.850098,5913.23,9218.299805,9697.669922,1164.040039,14229.400391,4832.620117
5247.34,4499.069824,7980.439941,28228.039062,28228.039062,6615.399902,31801.689453,4280.240234,17159.900391,63549.0,18280.240234,2014.130005,5715.89,9137.799805,9639.830078,1155.699951,14262.200195,4786.029785
5123.36,4325.290039,7861.509766,27142.470703,27142.470703,6466.799805,30296.189453,4268.899902,16785.689453,60465.0,17291.099609,1946.47998,5552.3,8933.5,9411.950195,1095.369995,14098.900391,4527.299805
5101.09,4326.359863,7853.790039,27065.150391,27065.150391,6486.399902,30528.0,4275.810059,16832.220703,61052.0,17150.560547,1945.280029,5409.4,8886.0,9413.650391,1095.369995,14129.700195,4545.890137
4996.48,4357.189941,7794.430176,25843.779297,25843.779297,6456.700195,30583.070312,4231.160156,16312.610352,57799.0,16564.230469,1919.26001,5454.67,8897.299805,9105.280273,1059.140015,13940.099609,4582.450195
4972.34,4354.649902,7735.089844,25701.130859,25701.130859,6429.0,30485.75,4206.879883,16413.789062,56906.0,16347.950195,1908.969971,5470.06,8896.700195,8983.030273,1059.140015,13838.400391,4592.540039
4978.57,4384.700195,7750.839844,25554.640625,25554.640625,6460.0,30512.640625,4177.649902,16381.540039,57264.0,16322.75,1902.650024,5395.27,9006.799805,8926.379883,1063.969971,13939.799805,4622.0
4861.79,4259.540039,7497.740234,24898.109375,24898.109375,6289.299805,30096.029297,4162.669922,16127.419922,54671.0,15603.799805,1870.02002,5312.18,8772.599609,9031.629883,1025.790039,13846.400391,4474.390137
4846.08,4284.120117,7535.970215,24537.019531,24537.019531,6363.899902,30302.230469,4142.430176,15821.19043,54908.0,15614.44043,1848.02002,5273.59,8878.0,8927.419922,1025.790039,13843.200195,4512.379883
4823.04,4255.669922,7472.990234,24310.140625,24310.140625,6306.200195,30076.330078,4143.02002,15797.599609,53883.0,15505.360352,1813.52002,5172.63,8784.0,9018.120117,1025.790039,13756.700195,4472.77002
4838.51,4250.700195,7457.899902,23952.240234,23952.240234,6280.700195,30191.140625,4160.160156,15877.669922,53921.0,15542.769531,1847.359985,5113.97,8717.200195,9003.120117,1025.790039,13704.299805,4499.52002
4791.46,4190.77002,7375.439941,23999.699219,23999.699219,6134.100098,29893.179688,4142.890137,15764.969727,52653.0,15596.830078,1835.869995,5355.29,8612.5,8937.580078,1020.109985,13625.5,4427.149902
4863.35,4330.450195,7621.720215,24050.400391,24050.400391,6313.299805,30816.949219,4140.089844,16257.0,54569.0,15616.30957,1888.810059,5393.66,8830.099609,9017.080078,1033.22998,13795.700195,4567.910156
4858.27,4321.160156,7588.029785,24069.169922,24069.169922,6270.700195,30809.550781,4155.0,16158.450195,54408.0,15446.150391,1865.589966,5310.72,8843.099609,8913.849609,1048.699951,13683.299805,4580.490234
4891.86,4376.220215,7721.77002,23886.070312,23886.070312,6376.799805,30932.710938,4150.529785,16420.470703,55250.0,15465.400391,1874.73999,5294.04,8966.299805,8922.980469,1054.689941,13755.200195,4674.359863
4912.53,4350.830078,7638.169922,23984.140625,23984.140625,6303.299805,30347.859375,4118.970215,16569.089844,54637.0,15318.599609,1873.23999,5218.83,8881.5,8982.160156,1034.670044,13660.5,4579.609863
4840.53,4304.959961,7519.939941,23484.539062,23484.539062,6212.0,29744.070312,4107.600098,16153.820312,52858.0,15121.740234,1841.699951,5167.88,8776.700195,8771.209961,1034.670044,13444.599609,4513.47998
4812.61,4213.060059,7439.180176,23020.599609,23020.599609,6132.200195,29710.779297,4084.169922,16012.830078,52735.0,14993.040039,1826.189941,5109.43,8727.799805,8643.320312,1043.939941,13490.099609,4483.089844
4814.68,4186.149902,7430.240234,23363.759766,23363.759766,6102.200195,29326.759766,4101.069824,16287.490234,51645.0,14919.19043,1829.310059,5194.69,8714.700195,8727.549805,1047.900024,13264.900391,4497.220215
4813.91,4233.859863,7485.990234,23577.730469,23577.730469,6220.100098,30275.839844,4084.439941,16301.389648,53078.0,14842.379883,1803.030029,5150.12,8846.200195,8718.30957,1053.199951,13487.400391,4535.990234
4800.4,4225.779785,7507.27002,22921.890625,22921.890625,6220.100098,30041.539062,4052.449951,16248.969727,52998.0,14424.870117,1791.329956,5107.67,8775.900391,8690.089844,1035.599976,13520.299805,4508.720215
4800.63,4184.939941,7511.959961,22966.970703,22966.970703,6196.899902,29459.820312,4089.120117,16316.320312,51848.0,14163.980469,1799.719971,5032.49,8738.5,8732.839844,1035.599976,13451.099609,4484.259766
4753.64,4171.02002,7500.47998,22346.880859,22346.880859,6196.0,29269.339844,4033.27002,15900.639648,51745.0,14248.660156,1759.5,4980.08,8714.599609,8493.459961,1027.680054,13463.099609,4435.600098
4682.5,4116.97998,7424.75,21729.349609,21729.349609,6086.100098,28568.429688,4027.790039,15901.339844,49815.0,13989.110352,1736.180054,4955.21,8603.200195,8479.080078,1013.200012,13238.700195,4323.709961
4683.48,4117.02002,7407.529785,21595.630859,21595.630859,6078.700195,28453.550781,3982.379883,15732.480469,49206.0,14427.549805,1731.27002,4904.85,8594.299805,8515.599609,1025.910034,13110.299805,4354.930176
4678.23,4070.47998,7378.290039,20387.130859,20387.130859,6064.200195,28510.660156,3894.340088,15273.679688,48559.0,14141.519531,1638.069946,4656.57,8543.0,8090.290039,1007.950012,13049.599609,4283.049805
4523.28,3989.060059,7270.069824,20672.390625,20672.390625,5858.899902,27793.160156,3957.939941,16148.490234,48016.0,14358.209961,1691.97998,4765.45,8422.299805,8201.370117,1007.950012,12848.700195,4297.279785
4689.11,4126.609863,7425.069824,22007.320312,22007.320312,6143.5,28895.730469,4065.679932,16844.609375,50912.0,15000.910156,1817.890015,4872.79,8549.299805,8910.990234,1059.420044,13242.599609,4529.47998
4677.73,4185.189941,7474.330078,21891.099609,21891.099609,6219.0,29607.199219,4070.159912,16800.050781,52434.0,15017.209961,1849.26001,4820.06,8687.5,8938.959961,1065.079956,13427.5,4545.629883
4635.17,4096.200195,7343.259766,21792.710938,21792.710938,6038.299805,29420.470703,4109.839844,16764.089844,52638.0,14868.25,1828.48999,4749.37,8565.5,8931.30957,1055.359985,13466.299805,4434.680176
4758.98,4214.919922,7453.589844,22439.359375,22439.359375,6271.200195,29883.960938,4160.430176,17170.599609,53431.0,15100.150391,1908.680054,4754.1,8805.299805,9182.599609,1055.359985,13478.0,4591.47998
4836.76,4320.870117,7605.939941,22536.669922,22536.669922,6393.899902,30661.869141,4116.850098,17029.279297,55241.0,15307.980469,1903.410034,4663.16,8964.200195,9099.459961,1074.859985,13758.200195,4661.169922
4778.86,4281.009766,7513.660156,21907.990234,21907.990234,6308.799805,30239.919922,4136.240234,16921.769531,53802.0,14932.769531,1859.819946,4651.23,8747.0,8862.30957,1049.709961,13560.599609,4585.470215
4778.56,4234.990234,7444.450195,21936.730469,21936.730469,6189.100098,29721.630859,4075.189941,16914.460938,53091.0,14903.030273,1855.050049,4628.11,8639.900391,8941.730469,1038.27002,13565.200195,4552.339844
4842.65,4281.140137,7435.669922,22538.439453,22538.439453,6224.299805,29671.769531,4122.410156,16979.859375,52846.0,15138.400391,1876.800049,4560.77,8671.400391,9057.820312,1073.319946,13565.200195,4618.430176
4892.51,4326.279785,7534.129883,22443.25,22443.25,6300.299805,30394.810547,4138.200195,16984.109375,54691.0,14985.700195,1853.069946,4407.73,8775.700195,8950.570312,1073.319946,13813.599609,4674.629883
4917.5,4384.470215,7584.140137,23184.939453,23184.939453,6360.100098,30659.660156,4213.299805,17248.890625,54183.0,15550.990234,1933.27002,4471.03,8885.0,9287.25,1103.099976,13868.599609,4685.240234
4846.64,4336.029785,7456.310059,22739.900391,22739.900391,6206.100098,30900.679688,4228.830078,17289.300781,54573.0,15260.910156,1906.709961,4440.77,8705.099609,9072.570312,1083.609985,13864.700195,4534.27002
4901.27,4341.990234,7451.680176,22570.410156,22570.410156,6215.200195,30235.169922,4246.009766,17283.810547,52922.0,15234.570312,1883.219971,4345.36,8705.599609,9162.280273,1116.579956,13748.5,4567.109863
4977.5,4369.970215,7508.959961,23211.689453,23211.689453,6251.200195,29996.599609,4325.779785,17702.089844,53893.0,15776.30957,1963.540039,4346.46,8706.400391,9566.419922,1116.579956,13844.599609,4628.0
5067.77,4484.580078,7692.549805,23362.179688,23362.179688,6454.299805,31103.529297,4324.970215,17858.419922,56001.0,15699.330078,2004.219971,4323.97,8922.700195,9740.129883,1145.900024,14105.299805,4786.279785
5045.77,4542.169922,7806.790039,23472.880859,23472.880859,6498.700195,31462.150391,4321.290039,18002.029297,55795.0,15794.919922,1992.26001,4210.33,9047.700195,9744.05957,1149.569946,14068.200195,4820.259766
5085.94,4610.109863,7944.209961,23365.560547,23365.560547,6624.399902,32168.429688,4306.540039,17963.640625,58037.0,15732.200195,1993.050049,4213.36,9117.5,9621.570312,1149.569946,14468.299805,4866.040039
5058.86,4579.359863,7874.850098,23291.900391,23291.900391,6585.200195,31922.619141,4320.27002,18157.929688,57443.0,15565.549805,1983.540039,4058.85,9105.5,9585.900391,1150.780029,14582.900391,4834.22998
5118.51,4607.470215,7991.209961,23016.199219,23016.199219,6640.200195,32150.650391,4294.259766,18116.570312,58125.0,15550.129883,1937.900024,3912.94,9189.299805,9473.30957,1150.780029,14625.799805,4888.060059
5086.92,4568.990234,7893.609863,22841.919922,22841.919922,6567.100098,31886.740234,4255.640137,18015.580078,57556.0,15301.169922,1930.699951,3930.06,9074.099609,9485.349609,1143.300049,14583.700195,4830.169922
5104.23,4645.080078,8092.77002,23099.289062,23099.289062,6716.700195,32386.509766,4243.660156,18238.949219,57644.0,15272.719727,1962.930054,3914.4,9261.700195,9471.299805,1145.109985,14496.5,4926.069824
5020.73,4636.569824,8053.430176,22809.019531,22809.019531,6697.700195,32261.099609,4238.540039,17984.140625,57613.0,15092.040039,1909.75,3915.99,9248.5,9354.410156,1145.109985,14356.0,4918.180176
4963.97,4590.22998,7898.540039,22607.019531,22607.019531,6615.100098,31916.269531,4229.689941,18049.509766,56356.0,14910.620117,1889.959961,3865.72,9214.400391,9290.950195,1132.439941,14166.099609,4868.089844
4971.61,4616.600098,7964.759766,22885.839844,22885.839844,6630.899902,31743.019531,4236.850098,18252.669922,55883.0,15009.879883,1894.530029,3853.02,9248.400391,9384.730469,1132.27002,14131.900391,4936.939941
5001.26,4655.560059,8048.319824,22531.740234,22531.740234,6690.100098,32411.839844,4223.529785,18140.939453,56444.0,14964.120117,1861.01001,3781.35,9264.0,9188.30957,1134.180054,14118.700195,4971.370117
4954.13,4640.240234,7987.129883,22252.990234,22252.990234,6635.200195,32177.830078,4236.709961,18221.480469,55932.0,14861.889648,1847.790039,3615.87,9219.400391,9148.780273,1134.180054,14079.400391,4933.569824
4922.21,4657.939941,8075.259766,22218.550781,22218.550781,6673.100098,32201.630859,4240.259766,18168.720703,55696.0,14880.240234,1838.410034,3816.17,9294.5,9068.980469,1135.189941,14060.400391,4932.359863
4880.52,4635.299805,8050.680176,22151.140625,22151.140625,6639.799805,32117.830078,4233.740234,18149.900391,55700.0,14806.509766,1805.5,3899.72,9240.299805,8996.200195,1127.829956,14064.700195,4905.02002
4843.78,4639.399902,8007.319824,21772.730469,21772.730469,6607.899902,31151.050781,4234.290039,18138.359375,54392.0,14650.509766,1743.599976,3820.7,9209.400391,8883.209961,1102.189941,13906.599609,4869.259766
4797.27,4610.200195,7921.359863,21938.220703,21938.220703,6571.299805,31079.240234,4189.660156,17932.269531,54147.0,14504.570312,1751.75,3914.2,9138.900391,8892.830078,1102.189941,13715.700195,4817.049805
4755.97,4572.910156,7801.22998,21705.560547,21705.560547,6527.600098,30804.210938,4203.27002,17849.279297,54143.0,14431.05957,1733.099976,4078.6,9025.799805,8844.219727,1100.109985,13741.900391,4764.029785
4788.66,4599.5,7860.52002,21803.570312,21803.570312,6559.299805,30744.710938,4252.029785,18066.109375,53852.0,14501.080078,1749.550049,3973.37,9073.299805,8865.75,1110.609985,13663.900391,4805.120117
4815.1,4642.419922,7930.609863,21822.349609,21822.349609,6588.399902,31296.009766,4270.910156,18087.480469,54042.0,14487.719727,1757.72998,3941.08,9141.200195,8939.19043,1111.060059,13841.900391,4834.25
4850.15,4641.549805,7949.629883,21999.910156,21999.910156,6567.399902,31642.259766,4285.140137,18188.630859,54267.0,14467.360352,1770.97998,4091.45,9166.5,8846.389648,1110.949951,13986.0,4906.930176
4876.87,4646.72998,7964.709961,21954.669922,21954.669922,6596.0,31830.839844,4300.569824,18240.300781,54657.0,14499.240234,1794.23999,4230.82,9230.299805,8851.990234,1110.949951,14095.700195,4903.169922
4898.93,4676.899902,8090.490234,21684.669922,21684.669922,6649.299805,31550.759766,4323.169922,18211.679688,54029.0,14411.950195,1783.790039,4181.32,9347.299805,8755.879883,1115.930054,13978.200195,4956.25
4900.51,4681.669922,8030.640137,21017.050781,21017.050781,6732.399902,32128.970703,4212.459961,17971.490234,54519.0,14162.709961,1772.26001,4132.87,9395.799805,8573.639648,1098.829956,14137.400391,4967.609863
4859.0,4640.149902,7849.160156,20867.259766,20867.259766,6649.899902,32114.089844,4193.669922,17842.289062,53713.0,14203.719727,1769.180054,4115.21,9292.299805,8450.719727,1098.829956,14002.0,4907.399902
